domain_index,orientation,z_start_um,z_end_um,length_um
94.0,1.0,728.359,728.3590858813297,8.58813297099914e-05
95.0,-1.0,728.3590858813297,743.856,15.496914118670247
96.0,1.0,743.856,746.5899262502212,2.7339262502212023
97.0,-1.0,746.5899262502212,759.353,12.763073749778755
98.0,1.0,759.353,759.513082858831,0.16008285883106055
99.0,-1.0,759.513082858831,774.8499999999999,15.336917141168897
100.0,1.0,774.85,774.8675455967924,0.017545596792388096
101.0,-1.0,774.8675455967924,790.347,15.47945440320757
102.0,1.0,790.347,790.347,0.0
103.0,-1.0,790.347,805.8439999999999,15.496999999999957
104.0,1.0,805.844,807.4990631756393,1.6550631756392704
105.0,-1.0,807.4990631756393,821.341,13.841936824360687
106.0,1.0,821.341,821.3574931904689,0.016493190468850116
107.0,-1.0,821.3574931904689,836.838,15.480506809531107
108.0,1.0,836.838,836.8581238691542,0.020123869154190288
109.0,-1.0,836.8581238691542,852.3349999999999,15.476876130845767
110.0,1.0,852.335,852.3350234264672,2.3426467123499606e-05
111.0,-1.0,852.3350234264672,867.832,15.496976573532834
112.0,1.0,867.832,883.0432351018122,15.211235101812235
113.0,-1.0,883.0432351018122,883.329,0.2857648981877219
114.0,1.0,883.329,883.3324666689326,0.0034666689326741107
115.0,-1.0,883.3324666689326,898.8259999999999,15.493533331067283
116.0,1.0,898.826,899.0560638765425,0.230063876542431
117.0,-1.0,899.0560638765425,914.323,15.266936123457526
118.0,1.0,914.323,914.3310839575513,0.008083957551320964
119.0,-1.0,914.3310839575513,929.8199999999999,15.488916042448636
120.0,1.0,929.8199999999999,929.8219849118408,0.0019849118408501454
121.0,-1.0,929.8219849118408,945.3169999999999,15.495015088159107
122.0,1.0,945.317,945.317,0.0
123.0,-1.0,945.317,960.814,15.496999999999957
124.0,1.0,960.814,960.814,0.0
125.0,-1.0,960.814,976.3109999999999,15.496999999999957
126.0,1.0,976.311,976.3492457146746,0.03824571467453097
127.0,-1.0,976.3492457146746,991.808,15.458754285325426
128.0,1.0,991.808,991.8683640910481,0.060364091048086266
129.0,-1.0,991.8683640910481,1007.305,15.436635908951871
130.0,1.0,1007.305,1007.4837278581309,0.17872785813096925
131.0,-1.0,1007.4837278581309,1022.8019999999999,15.318272141868988
132.0,1.0,1022.802,1022.8021272932777,0.00012729327772831311
133.0,-1.0,1022.8021272932777,1038.299,15.496872706722229
134.0,1.0,1038.299,1038.299000584765,5.847650754731148e-07
135.0,-1.0,1038.299000584765,1053.796,15.496999415234995
136.0,1.0,1053.796,1053.8047053094604,0.008705309460310673
137.0,-1.0,1053.8047053094604,1069.2930000000001,15.48829469053976
138.0,1.0,1069.293,1070.4051588296045,1.1121588296045957
139.0,-1.0,1070.4051588296045,1084.79,14.384841170395475
