domain_index,orientation,z_start_um,z_end_um,length_um
241.0,-1.0,1860.1399999999999,1875.137,14.997000000000071
242.0,1.0,1875.137,1875.637,0.5
243.0,-1.0,1875.637,1890.634,14.997000000000071
244.0,1.0,1890.634,1891.134,0.5
245.0,-1.0,1891.134,1906.131,14.997000000000071
246.0,1.0,1906.131,1906.631,0.5
247.0,-1.0,1906.631,1921.6280000000002,14.997000000000071
248.0,1.0,1921.628,1922.128,0.5
249.0,-1.0,1922.128,1937.125,14.997000000000071
250.0,1.0,1937.125,1937.625,0.5
251.0,-1.0,1937.625,1952.622,14.997000000000071
252.0,1.0,1952.622,1953.122,0.5
253.0,-1.0,1953.122,1968.1190000000001,14.997000000000071
254.0,1.0,1968.119,1968.619,0.5
255.0,-1.0,1968.619,1983.616,14.997000000000071
256.0,1.0,1983.616,1984.116,0.5
257.0,-1.0,1984.116,1999.113,14.997000000000071
258.0,1.0,1999.113,1999.613,0.5
259.0,-1.0,1999.613,2014.6100000000001,14.997000000000071
260.0,1.0,2014.61,2015.11,0.5
261.0,-1.0,2015.11,2030.107,14.997000000000071
262.0,1.0,2030.107,2030.607,0.5
263.0,-1.0,2030.607,2045.604,14.997000000000071
264.0,1.0,2045.604,2046.104,0.5
265.0,-1.0,2046.104,2061.101,14.997000000000071
266.0,1.0,2061.101,2061.601,0.5
267.0,-1.0,2061.601,2076.598,14.996999999999844
268.0,1.0,2076.598,2077.098,0.5
269.0,-1.0,2077.098,2092.095,14.996999999999844
270.0,1.0,2092.095,2092.595,0.5
271.0,-1.0,2092.595,2107.5919999999996,14.996999999999844
272.0,1.0,2107.592,2108.092,0.5
273.0,-1.0,2108.092,2123.089,14.996999999999844
274.0,1.0,2123.089,2123.589,0.5
275.0,-1.0,2123.589,2138.586,14.996999999999844
276.0,1.0,2138.586,2139.086,0.5
277.0,-1.0,2139.086,2154.0829999999996,14.996999999999844
278.0,1.0,2154.083,2154.583,0.5
279.0,-1.0,2154.583,2169.58,14.996999999999844
280.0,1.0,2169.58,2170.08,0.5
281.0,-1.0,2170.08,2185.0769999999998,14.996999999999844
282.0,1.0,2185.0769999999998,2185.5769999999998,0.5
283.0,-1.0,2185.5769999999998,2200.5739999999996,14.996999999999844
284.0,1.0,2200.574,2201.074,0.5
285.0,-1.0,2201.074,2216.071,14.996999999999844
286.0,1.0,2216.071,2216.571,0.5
287.0,-1.0,2216.571,2231.5679999999998,14.996999999999844
288.0,1.0,2231.568,2232.068,0.5
