delay_ps,coincidence_norm
-1.010000000000085,0.4999999173772363
-1.0000000000000853,0.4999998911546378
-0.9900000000000855,0.4999998558670337
-0.9800000000000857,0.49999980845043973
-0.9700000000000859,0.49999974485487975
-0.9600000000000861,0.49999965974697086
-0.9500000000000863,0.499999546129573
-0.9400000000000865,0.4999993948575009
-0.9300000000000868,0.4999991940235973
-0.920000000000087,0.4999989281838964
-0.9100000000000872,0.49999857738403525
-0.9000000000000874,0.4999981159413878
-0.8900000000000876,0.4999975109284671
-0.8800000000000878,0.49999672029285475
-0.870000000000088,0.49999569053716125
-0.8600000000000882,0.49999435386920316
-0.8500000000000885,0.499992624717639
-0.8400000000000887,0.4999903954917092
-0.8300000000000889,0.49998753144549385
-0.8200000000000891,0.49998386448732346
-0.8100000000000893,0.4999791857538202
-0.8000000000000895,0.49997323674576666
-0.7900000000000897,0.4999656987999778
-0.78000000000009,0.499956180648104
-0.7700000000000902,0.4999442037904679
-0.7600000000000904,0.4999291853914892
-0.7500000000000906,0.49991041838396766
-0.7400000000000908,0.49988704845371373
-0.730000000000091,0.4998580475651227
-0.7200000000000912,0.4998221836839123
-0.7100000000000914,0.49977798635718007
-0.7000000000000917,0.4997237078251596
-0.6900000000000919,0.499657279365686
-0.6800000000000921,0.4995762626136394
-0.6700000000000923,0.499477795655774
-0.6600000000000925,0.4993585337785844
-0.6500000000000927,0.49921458484531867
-0.6400000000000929,0.49904143939979245
-0.6300000000000932,0.4988338957407956
-0.6200000000000934,0.49858598038269053
-0.6100000000000936,0.4982908645156563
-0.6000000000000938,0.49794077730260905
-0.590000000000094,0.4975269170977967
-0.5800000000000942,0.4970393619421144
-0.5700000000000944,0.4964669809786931
-0.5600000000000946,0.4957973487344093
-0.5500000000000949,0.495016664522364
-0.5400000000000951,0.4941096795292934
-0.5300000000000953,0.49305963445111606
-0.5200000000000955,0.49184821081884555
-0.5100000000000957,0.4904554994039566
-0.5000000000000959,0.48885998929410335
-0.49000000000009614,0.48703858137320005
-0.48000000000009635,0.4849666300098943
-0.47000000000009656,0.4826180167414666
-0.4600000000000968,0.4799652596222212
-0.450000000000097,0.4769796616739236
-0.4400000000000972,0.4736315015197595
-0.4300000000000974,0.4698902687938179
-0.42000000000009763,0.4657249462895421
-0.41000000000009784,0.46110434004070383
-0.40000000000009805,0.4559974576192072
-0.39000000000009827,0.4503739338922398
-0.3800000000000985,0.4442045023186657
-0.3700000000000987,0.437461508598456
-0.3600000000000989,0.4301194621422314
-0.3500000000000991,0.4221556194286543
-0.34000000000009933,0.4135505918992882
-0.33000000000009955,0.40428896964109384
-0.32000000000009976,0.3943599507685116
-0.3100000000001,0.38375796518423677
-0.3000000000001002,0.3724832803171868
-0.2900000000001004,0.36054257555413816
-0.2800000000001006,0.34794947144351984
-0.2700000000001008,0.3347249993979826
-0.26000000000010104,0.32089799759425036
-0.25000000000010125,0.30650541909497964
-0.24000000000010147,0.2915925389210938
-0.23000000000010168,0.27621304789671486
-0.2200000000001019,0.2604290225749858
-0.2100000000001021,0.24431076242127386
-0.20000000000010232,0.22793648765828728
-0.19000000000010253,0.2113918937298453
-0.18000000000010274,0.19476956116864114
-0.17000000000010296,0.17816822269859273
-0.16000000000010317,0.1616918925937293
-0.15000000000010338,0.14544886657407124
-0.1400000000001036,0.12955060375821742
-0.1300000000001038,0.11411050532235462
-0.12000000000010402,0.09924260744408986
-0.11000000000010424,0.08506020874676568
-0.10000000000010445,0.07167445471988465
-0.09000000000010466,0.059192903396232455
-0.08000000000010488,0.04771809784861519
-0.07000000000010509,0.03734617177502392
-0.0600000000001053,0.028165514531914515
-0.050000000000105516,0.02025552143018522
-0.04000000000010573,0.013685453924766056
-0.030000000000105942,0.00851343252347525
-0.020000000000106155,0.004785582849587244
-0.010000000000106368,0.00253535236977509
-1.0658141036401503e-13,0.0017830119157372093
0.009999999999893205,0.0025353523697426716
0.019999999999892992,0.004785582849523795
0.02999999999989278,0.008513432523380493
0.039999999999892566,0.013685453924640989
0.04999999999989235,0.02025552143003051
0.05999999999989214,0.02816551453173205
0.06999999999989193,0.03734617177481564
0.07999999999989171,0.047718097848382324
0.0899999999998915,0.059192903395976604
