signal_nm,fixed_idler_display_nm,pump_from_energy_nm,pmf2_norm,pump_amp_norm,f2_norm
1321.579999999953,1569.2018340265377,717.3926912790035,0.20628499505552722,0.18595392883824285,0.007133321841785252
1321.589999999953,1569.2018340265377,717.3956379081338,0.20567195084311726,0.18541636198177122,0.0070710619399844445
1321.599999999953,1569.2018340265377,717.3985845168777,0.20506001288117578,0.18487989270709948,0.007009286373570949
1321.609999999953,1569.2018340265377,717.4015311052356,0.20444918155175865,0.1843445204931437,0.006947991928502842
1321.619999999953,1569.2018340265377,717.4044776732077,0.20383945723064123,0.18381024481217378,0.006887175407270201
1321.629999999953,1569.2018340265377,717.4074242207943,0.20323084027369093,0.1832770651297957,0.006826833628388199
1321.639999999953,1569.2018340265377,717.4103707479953,0.20262333103837019,0.18274498090501842,0.006766963427085567
1321.649999999953,1569.2018340265377,717.4133172548112,0.2020169298701384,0.18221399159017573,0.006707561654791394
1321.659999999953,1569.2018340265377,717.4162637412422,0.20141163710390136,0.18168409663101265,0.006648625179146622
1321.669999999953,1569.2018340265377,717.4192102072884,0.200807453071849,0.1811552954667726,0.006590150884223154
1321.679999999953,1569.2018340265377,717.4221566529501,0.2002043780928593,0.18062758753009844,0.006532135670118652
1321.689999999953,1569.2018340265377,717.4251030782274,0.1996024124752912,0.18010097224716043,0.006474576453014235
